dhash,path,split,domain,eight_class,split_set
8c173307173317d4,data/alzheimers/ModerateDemented/d2331bbe-2f5f-4126-91ec-12afd13c85bc.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/d35d7829-163e-412f-9db0-31a72d29013f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/d5f7ee51-14c6-4dd9-a3fa-9de99e7da6d4.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/d90e030a-dfeb-47aa-b483-7827c5107a67.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/e43f0711-afad-457a-a696-0524bb4cb2da.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/e6b6a535-5c32-4cbb-ac9e-ca0341b99dd0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/e6e3c4de-5076-439a-b78e-6bcd95749bfd.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/ed30446b-0bc8-40e7-a311-02d372b3c47b.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/f17deb48-7e56-44fb-adba-2fa134ba7dd8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/f1a8033b-498f-4e6e-a403-e139c62ce655.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/f981fedb-df2b-4307-935a-8134227d0ae5.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/f9b31856-d1e2-479a-a6d5-3465333dce69.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/fc9299cf-745e-4d51-b869-85904334c03f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/054446d2-c18b-4bab-9eb5-5ed3c5cbe7f1.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/10cb585e-0966-4632-81e5-cfe53a51af4b.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/3e14226e-4e7c-4a23-84fe-daf67bdb4be2.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/82bc2316-8205-4be4-b9d9-b76cd284be6b.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/aug_8573_e6b6a535-5c32-4cbb-ac9e-ca0341b99dd0.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/c05e230c-f762-47fa-a3e0-4d20d1244350.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/c90b27d4-5a08-4a2e-a1f7-86e4567f1cad.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173307173317d4,data/alzheimers/ModerateDemented/cdd99644-eda9-43f6-8f35-fe41da71351d.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/0f19d36b-b88d-4655-bc15-035d7e5ebe9e.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/331328fb-da49-4430-a698-c0deca0b7755.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/NonDemented/4004ea58-5a7c-43cc-bd2b-eac772034c6d.jpg,test,dementia,dementia_NonDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/1221c67c-32ae-4663-b26d-58770ff0edc5.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/13ee93b0-ca02-4567-938b-322e161e4dc4.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/3023a06a-48e8-4846-9c68-19781e025c54.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/40e6458c-b1b7-4839-9332-339f21135b00.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/7a685bc4-6571-458a-95ef-33b8b7bc0b0e.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/8c658676-3db5-4ec0-863a-5e1fa1f6eb5c.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/b13fcce4-59c4-4798-8e7f-b84ec04d44f6.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/b4e9c97d-0172-46da-95bb-afcb3b42a2f8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/b8e71810-df24-4ab9-b585-9ab88260cda0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/e87cdb41-ae0f-4421-8f5d-64fb7dccae8e.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/f377ed7c-d661-42f8-9d8c-15214b7d96a0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/NonDemented/37096026-01f8-4cc4-9fda-5987932121ab.jpg,train,dementia,dementia_NonDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/7647e891-30cf-4f0e-8341-ad054acd9360.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/b3c6e54f-82e5-4760-8efd-0d0caaede357.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
9e1733371733179c,data/alzheimers/ModerateDemented/e752f5ac-89c2-4324-80cf-3e5766b0a535.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
cc07372b231796dc,data/alzheimers/ModerateDemented/0f375b5b-aadb-47ff-aeb0-5b62612d3175.jpg,test,dementia,dementia_ModerateDemented,"test,train"
cc07372b231796dc,data/alzheimers/ModerateDemented/e4f4f0ff-0975-432f-9a52-6b8dc1ea3e5f.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8c17332317331794,data/alzheimers/ModerateDemented/0faa0e1c-0669-4993-94e8-746a7639324c.jpg,test,dementia,dementia_ModerateDemented,"test,val"
8c17332317331794,data/alzheimers/ModerateDemented/a7b45db1-8188-4703-a469-86afca4accc6.jpg,val,dementia,dementia_ModerateDemented,"test,val"
8417333717171794,data/alzheimers/ModerateDemented/10ef178a-1e5b-4d9b-b49b-4ba82ef58e26.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/6cee58ae-19f5-4dba-aa0d-276f57b782e0.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/d4f0e7a3-83bf-4f8f-9525-70ae1467bf55.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/29b0245d-2ef6-4ebf-a532-5ccebd357047.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/33c18f4b-1f34-4938-94c6-f5cd3d019918.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/5065f8a9-5bc8-4ec2-a129-57ec57c3378f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/53b0507c-ff07-460e-921b-c9dc92e950dd.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/64fb0ded-084e-4775-8e5e-8e3817856cb8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/8ba4f0a3-4e56-40c2-9fe4-1891fef6bd36.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/c3c86a95-93b0-4549-9a17-7595ad35bb13.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/c6a81b68-1e3c-4919-a227-b3f6132e33da.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/f5cf3045-3c47-44b0-8f9e-f8b283c31b5f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8417333717171794,data/alzheimers/VeryMildDemented/614e0d33-fe67-413e-92c8-5b083986a1bf.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
8417333717171794,data/alzheimers/ModerateDemented/f788a526-3d7d-457a-bc60-c9bd18c1eb47.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/11e669e4-9004-42f8-878f-2373ed3cef58.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/28c68042-9c8a-4f39-9bbb-8bbf025bb4bf.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/30425c9b-441d-4533-b7eb-a70b7199bbd4.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/5b83bcbe-c152-4be8-8c19-ffbd2f1563c3.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/affdbe4e-892b-4ee9-91c3-19c9c4bbbafe.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/08e1c3b1-e0eb-4a7e-87ca-33bb477bcf6d.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/2ebaae84-5b86-4a72-a212-f548006a6179.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/3a035027-1745-434b-bb72-8897365ef66a.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/502be016-5380-4a8b-a3bb-9e9bd7e4e4c9.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/642e7fa2-8164-470e-939b-648c186c0305.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/9a752f2d-7952-4863-a498-b50c72f01e6b.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/c0c8686a-c1c2-4ec7-9568-3e1ca267fbd4.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/da7e0912-58aa-48db-a717-bbc78795acac.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/21b2aa46-aab3-43aa-b28c-52f694af7ec8.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
0c17333317371714,data/alzheimers/ModerateDemented/fbdf3ecf-939d-420a-b57c-70a1be026bf1.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/12a09a32-d3e1-478d-87e8-eb30da6e26b0.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/1552a518-a016-49a9-a21c-38766c168865.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/545563a3-9370-4192-8f34-66e895399ae3.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/638c263f-875d-473b-ae53-0ab81be8b382.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/a8da301c-1166-4a87-adbf-ac04bb70c403.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/aug_7045_29e25ae9-c0b5-4795-94c8-0b8a03b4fb07.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/aug_7731_3149f6dc-3c14-4dfc-9e9d-46806654e720.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/d09e5a1a-1ea6-489f-b3b1-ae22e5533c20.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/f744f46e-bfa7-4657-9447-612d0b627336.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/1f2797a7-a27d-417a-b115-88f273d86e9c.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8e17233717331794,data/alzheimers/ModerateDemented/adf94428-97e9-4656-aa30-9d72f5663aa1.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8c173b331717179c,data/alzheimers/ModerateDemented/12cf1513-5c6e-4a59-b9e4-f7426444dd7d.jpg,test,dementia,dementia_ModerateDemented,"test,train"
8c173b331717179c,data/alzheimers/NonDemented/7b73eb25-2194-4efc-9c59-02bd908c258b.jpg,train,dementia,dementia_NonDemented,"test,train"
861733331717179e,data/alzheimers/ModerateDemented/144e4f9a-c266-4de3-8536-9272c866d8dd.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/2d24c99f-474a-4134-a4c1-25dec79a901b.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/2e89f8ea-2ec4-4dac-b5a5-ba3b1c092558.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/3559187f-e097-4691-9c12-58f9c3f159aa.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/3860651e-9e5a-4bca-9848-75e93c804794.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/7771acd1-0a8c-494a-aa8e-41104ef46e47.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/82343255-bef4-4b69-a06f-ab9b23d7dce5.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/9ab76b4b-366c-445c-a19c-f6b011e8faba.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/a37e8333-14cc-4531-a81b-02e31c3040dc.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/bc1e5536-32ae-49cb-a5fb-84f8c84777fe.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/be02e398-4c32-4742-85f6-b93b245464cd.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/bea56c85-ee0a-4800-a082-0970251ccfba.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/cbab0c13-2e20-4fa9-bacc-a01b2a5ff1ca.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/e304867c-9e8a-411c-be44-cbeb673785c3.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/ea95d433-0ba2-4f87-867b-e836abbf8a00.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/f715d891-2b81-49b6-b70d-b8c3e4c2cfe9.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/343030c6-6c0f-4eab-8c48-d658056c826c.jpg,test,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/7b7e9a8c-68ea-4ef6-ad3d-908150695af5.jpg,test,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/MildDemented/ec6341bf-745e-4056-afb0-0d34ef76609a.jpg,train,dementia,dementia_MildDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/052b573f-cc22-4872-aa1f-9899bed89896.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/0c4d8d14-d415-4f60-9935-0e5f4d792697.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/1a09ce8f-6f3b-45b3-9521-47b38c38a365.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/1a1024dc-f581-498d-be8d-77f0d85709b1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/1fc8eb58-1d83-4c18-8218-8c5a556c2500.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/22e0d95f-ea0b-490a-8c2b-2f1beeabc509.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/27ade97e-391b-48f9-97d4-f690df50c4fc.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/35baee65-3d0e-4f9b-9967-84f2d2de49a2.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/3cfcc594-e3a9-4dcd-b1de-95d9c6549d02.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/4940657d-122a-480c-bd8e-d41385beb5b1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/4b021d8e-95d3-4d3d-b0b5-52392020b0ea.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/5fa85cc9-ec29-4188-b6e5-2dfd97a35c67.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/654a428c-7970-403f-afcf-25436e71c732.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/83c39ac0-d90d-4bb9-8dd8-af6b68b57895.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/84531129-91bc-464c-b480-fde2aa8ec117.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/8b492082-1462-4002-a27e-98ad5c2a11fd.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/8c7b2d34-d447-4f78-be71-1c46c8250032.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/8da89ac1-fa1b-4052-abe4-163de67ca859.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/95f05892-3c2e-4506-9488-cfa385e3712f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/aug_8191_82343255-bef4-4b69-a06f-ab9b23d7dce5.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/b1a4fe87-e568-4230-999a-f96a6c313cba.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/bc673e04-66d6-45b6-8a83-a28686190c44.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/d11f3c91-818e-4004-aa92-e8a3ba0aaafc.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/d93a8c7f-97db-4f80-a537-ff59ea4bd173.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/dd3c7475-5502-4f73-8681-400e91392a86.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/1b77c881-2f18-4903-a8a4-dafa86e2ba5c.jpg,train,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/37767f83-618e-4b74-be3f-0a92521ad816.jpg,train,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/3c4d71a3-155e-4cf4-b957-c38b46de1729.jpg,train,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/74db6c61-0109-4785-b9e0-6734eb9f6516.jpg,train,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/fe165068-4b75-4f4d-b9fa-2d13f94c1ff5.jpg,train,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/VeryMildDemented/02b86f59-b5ef-429d-a036-6811a175f7d9.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/3908ebc2-6968-4e45-996e-dc92e1100cab.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/aug_8645_95f05892-3c2e-4506-9488-cfa385e3712f.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/b232c290-66d0-425f-a173-4a7facdc921a.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/bd53c4d4-7e9e-47ea-a1eb-1a7499e87ca0.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/c2959cbb-eb3f-46a6-b03b-a9dfc2ff0054.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/ModerateDemented/d9050c12-6638-4011-ab59-9da619cbac41.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
861733331717179e,data/alzheimers/NonDemented/ce671c97-da9a-41d1-a511-92a0153f1fdc.jpg,val,dementia,dementia_NonDemented,"test,train,val"
861733331717179e,data/alzheimers/VeryMildDemented/d361b091-5dc6-4f65-90c2-fafb8d328c6d.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/1453cc69-b99a-4205-a000-cc2c32682099.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/47c3bd30-a95f-4141-8279-b2cb1a4046c6.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/4f63d3fc-d4e6-4d20-bd9d-5326092c68bc.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/53065cd8-271d-4b5a-b9ae-f325314df166.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/ceccb86a-ca24-4706-9b10-4be415f78681.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/f5b51a09-d705-470f-89c9-fdf3c9dbcc20.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/0ad3376f-69f0-4603-946a-c8095214cbcb.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/109bd753-39ef-4d54-a33d-e4bc815ec7ed.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/1e626f43-2853-4229-921a-8f08bb8abf4c.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/29e25ae9-c0b5-4795-94c8-0b8a03b4fb07.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/3391028d-2eb7-43ce-80d5-504175658781.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/3490711f-51dd-4f91-854c-59cc9f89b4d3.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/3ec9f87f-9536-4a6f-92b0-157b18b7f6f1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/444d746d-1e36-418f-b27e-8b30f4655c06.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/44d7860e-a321-4b6d-9070-5ea6fba411b2.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/5837a12f-6d2d-43a6-8e06-e0ba4ab2351b.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/65335b01-5e68-484a-9c6b-00b94a51a3e9.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/820a5d05-0f37-4a66-a1fc-495367a0ab32.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/893970dc-37e9-4b0e-8dbc-9da1a999079e.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/8bfde6fc-17e4-48ca-a8d2-a53a5bb03d23.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/9da7692c-05f9-4ebf-838d-ed1556560582.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/aug_9392_c504b621-f009-4d91-98b7-1181550cbbe0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/b7c316f6-bcd9-4a47-abc7-d635ef34e81f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/c504b621-f009-4d91-98b7-1181550cbbe0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/c52f335d-d5e4-447d-ba2d-67440d440f47.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/d982c377-0dcd-4d2e-bdb3-ff30fa64deb2.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/de46861a-57ce-465c-b2b8-d8191609af15.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/f9fc31a8-1bc6-49b5-a63a-2f80377daa90.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8e17333717331794,data/alzheimers/ModerateDemented/bfdd87c7-56cb-42c3-95eb-c0bdf221ca68.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
