sha256,path,split,domain,eight_class,split_set
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/13e9f7a6-f831-4a0f-bb9d-ae54d5290cd8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/141574bb-8ad2-4449-9db3-8281b0876a94.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/3836e659-e8ca-4c31-b1f8-97b645c89ac6.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/662a8a31-2e80-44ce-8d29-6265e4679766.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/d861abc2-4a8a-4c00-bcff-fc2ed5b68907.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/2faa6292-d6bc-4889-bc27-48da5c54de70.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
6e7fda9c5318f1a7bcf388c0f81daedb53931d8ab6d62f1e7b47ca74c2ee9bf0,data/alzheimers/ModerateDemented/b59f9866-8beb-430b-b563-0c4c82bfdf49.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/6a9bca2f-85e6-4955-8a81-1ed5e626fa93.jpg,test,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/7186ce75-6561-477c-80be-cbfb668e65c5.jpg,test,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/bd31fd02-0df5-45df-b6db-302872f4759b.jpg,test,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/4a87dbbb-b103-4d9f-88dc-9c8560af163b.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/61a36c5f-b47b-4776-a0b7-2c52a3a9ea5e.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/765f5d50-64e0-4cc8-9763-a6e97af14adf.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/77695451-5b65-4284-baf9-99453098ba2a.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/81afc8cd-6f8a-4e1b-a278-af2c61f08c5c.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8b4cc49c8b872a05239dadba9fd1ceb27cc954cb3b71f06582032223218ec6e4,data/alzheimers/ModerateDemented/c74d5243-4cc7-4cd8-8586-e483af66f774.jpg,train,dementia,dementia_ModerateDemented,"test,train"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/6d7ca0af-b110-432e-971c-5795e023356a.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/229037c7-e1ba-4add-9f59-e5548e8a39a8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/933ea5c6-ee34-4d94-9496-4f33998888c5.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/9e4b5be5-192d-46b6-b72b-45ccecb57c01.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/a90c7a30-7597-4884-9811-e898f89ff5fc.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/dbe74fdc-15fb-4a16-9779-d0053e881afa.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
6abfb92ff78dc45e7bb7039a85ba5b59bb993ba432a6faa0bdee3394e1d8186a,data/alzheimers/ModerateDemented/4f0c9d3f-c89b-41af-843d-b52d4d84bc41.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/8c529a27-0e4c-454c-8f5b-fa0d08bf31b3.jpg,test,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/cafe6bc4-b276-4384-a4bf-5bb5bd899f87.jpg,test,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/7c25a778-a2e4-4ddd-b336-7766bec9bc87.jpg,train,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/7e409cba-94e9-4776-9e56-17542a43d33f.jpg,train,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/80b36b58-58cc-4f65-bddb-54ffb4709cdd.jpg,train,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/a40e6ab0-b7eb-49d7-822a-041be7e361ee.jpg,train,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/bb8e7731-84de-4d08-bb40-33f896368210.jpg,train,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/c7ee5ef0-5aae-4173-93f3-a2c843e57e1e.jpg,train,dementia,dementia_ModerateDemented,"test,train"
55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,data/alzheimers/ModerateDemented/ead9ab08-73e3-431f-a900-79929184f485.jpg,train,dementia,dementia_ModerateDemented,"test,train"
1b506925e663aab9615ca41a4ebceea87cbd15995f0d3c5745b5ca55ee198c88,data/alzheimers/ModerateDemented/8d2c5f78-310e-4a46-8ab7-9b11049abe8d.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
1b506925e663aab9615ca41a4ebceea87cbd15995f0d3c5745b5ca55ee198c88,data/alzheimers/ModerateDemented/f8a44900-b58e-4351-8311-0cd61ec38088.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
1b506925e663aab9615ca41a4ebceea87cbd15995f0d3c5745b5ca55ee198c88,data/alzheimers/ModerateDemented/13d633d8-3315-42e1-9298-c37c22be7654.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
1b506925e663aab9615ca41a4ebceea87cbd15995f0d3c5745b5ca55ee198c88,data/alzheimers/ModerateDemented/3a034443-2769-465c-9641-08bb235663c1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
1b506925e663aab9615ca41a4ebceea87cbd15995f0d3c5745b5ca55ee198c88,data/alzheimers/ModerateDemented/b4bed821-c5f3-420c-93a3-1ce17df90e0c.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
1b506925e663aab9615ca41a4ebceea87cbd15995f0d3c5745b5ca55ee198c88,data/alzheimers/ModerateDemented/53f620f3-29c3-4391-b607-486acb7340fe.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/8d41abec-76a1-44cd-8aa8-9cc40255328e.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/29453afe-1797-4a45-b125-7a59d5fab3a5.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/51cb13dd-4d66-4353-a2d6-4c14a471631d.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/667cfc54-bc7d-4279-9021-8cf375b04f73.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/a5836670-abdd-4204-910a-e06e3d5bd354.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/d6e35bc9-2105-4b40-8374-6a02efe12b25.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/f9a1c76a-5993-4337-bdc5-4c5eb16bb853.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/32f1f168-d147-4535-a91d-c1df7e723faa.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/427dd188-4ce0-455b-9771-7d6cad9a7713.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
49dc5a1e8278cee458244bd53bb11c9be0aa053aa4308609b80b095de86af03f,data/alzheimers/ModerateDemented/c20cae2a-cf0f-4f8a-beab-424913266955.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
c26c28350488936714d0f25980b414181c10ca125de4f90e8181c74c932514f7,data/alzheimers/ModerateDemented/8e3f8bb6-d5cf-442d-b7ff-dd71d45b1b74.jpg,test,dementia,dementia_ModerateDemented,"test,train"
c26c28350488936714d0f25980b414181c10ca125de4f90e8181c74c932514f7,data/alzheimers/ModerateDemented/d020cf4b-297e-4a0f-a479-3ee19d2b80dd.jpg,test,dementia,dementia_ModerateDemented,"test,train"
c26c28350488936714d0f25980b414181c10ca125de4f90e8181c74c932514f7,data/alzheimers/ModerateDemented/23231b7c-2a84-4517-a936-865e897d4303.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c26c28350488936714d0f25980b414181c10ca125de4f90e8181c74c932514f7,data/alzheimers/ModerateDemented/3beb47c5-f546-4bcc-bc39-50be952d87ee.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c26c28350488936714d0f25980b414181c10ca125de4f90e8181c74c932514f7,data/alzheimers/ModerateDemented/93665060-c0ef-41e1-b948-8969fef1c494.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c26c28350488936714d0f25980b414181c10ca125de4f90e8181c74c932514f7,data/alzheimers/ModerateDemented/9e5a0bec-6728-4a96-8644-1e9d18f82941.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c30b8c2fbe3a6580398e402a80d4375ce9f4db83ef90097e3656b4a45b503cdd,data/alzheimers/ModerateDemented/9dbf77d3-28a5-4448-b10a-cc91fd23e193.jpg,test,dementia,dementia_ModerateDemented,"test,train"
c30b8c2fbe3a6580398e402a80d4375ce9f4db83ef90097e3656b4a45b503cdd,data/alzheimers/ModerateDemented/15221248-b369-41d9-8558-8c3f9dc880da.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c30b8c2fbe3a6580398e402a80d4375ce9f4db83ef90097e3656b4a45b503cdd,data/alzheimers/ModerateDemented/1de56466-9913-4aad-9e83-92b16d180129.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c30b8c2fbe3a6580398e402a80d4375ce9f4db83ef90097e3656b4a45b503cdd,data/alzheimers/ModerateDemented/2a4924e2-574c-4529-995a-1a80519a4819.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c30b8c2fbe3a6580398e402a80d4375ce9f4db83ef90097e3656b4a45b503cdd,data/alzheimers/ModerateDemented/aa5996fb-aefe-4123-8777-d1ba24eacd31.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c30b8c2fbe3a6580398e402a80d4375ce9f4db83ef90097e3656b4a45b503cdd,data/alzheimers/ModerateDemented/c02dc57d-645d-43f2-a11f-26053949a828.jpg,train,dementia,dementia_ModerateDemented,"test,train"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/9e610c51-b792-4a00-bf34-10eefae10dd3.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/a14d7d4d-bdd2-4a24-9492-d234f554a8f5.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/c25ba333-dcc9-4a9f-a37c-d4bd299be670.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/19388af7-be0c-4324-bcbe-116acf60119d.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/2b3e9380-93a0-4751-b4ab-03ed9c3dc2d8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/6753a59b-d177-448f-be0b-01a1c7d966d7.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/6ff1e037-f681-496b-8e79-271f6d6694d5.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/b93f3190-937c-4bac-b39c-8fee767030f8.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/f8df1f42-fc78-4571-8ce3-c12efad0ba8e.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/fb114965-5573-428f-b6b0-f367246baa5f.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/9f30b56d-d3ea-40ca-8874-e0715fd7c2e9.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
74c7127624c289570bc1f500c917da0a00a03c7e3c44d4c3c2873ea43fcc580e,data/alzheimers/ModerateDemented/f177feab-9828-4d6f-a44a-22a2b55068f9.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
356a4d069d4f411e876c3943e4803c2c008c88af87c69e36d36c1df93f8191e5,data/alzheimers/ModerateDemented/9f365c3b-b207-4d00-a729-1239911d08e6.jpg,test,dementia,dementia_ModerateDemented,"test,train"
356a4d069d4f411e876c3943e4803c2c008c88af87c69e36d36c1df93f8191e5,data/alzheimers/ModerateDemented/6f8a30bc-ab3d-48a1-a3cb-0bf22bf15758.jpg,train,dementia,dementia_ModerateDemented,"test,train"
356a4d069d4f411e876c3943e4803c2c008c88af87c69e36d36c1df93f8191e5,data/alzheimers/ModerateDemented/beb54d28-9cae-4ad1-a8ad-d8d1df5d7910.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/a4bd4b7a-6411-4635-8345-9960f5bd8f86.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/aaf64605-0a7e-47ca-90ab-fc22ce4223d4.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/3b80637b-b527-4eeb-80f8-6ec81bf19d1d.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/71d92a0f-aa29-4f63-98d4-393c9e10195b.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/d3a69fb2-67f5-4542-838f-72fc7f641ed1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/e007eda2-13fd-479e-adc9-8b04f4be9da1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/fb0d17de-3461-4071-867e-4e73402e200d.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
8c7b0fb651fcc0b3c77770c47473521713d60ce91591373890233f94c5f00b7f,data/alzheimers/ModerateDemented/1faaee25-243f-47a1-aea8-bf02ac3662b5.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
c63807bdb11d7ef596ed9d05e07f7899915bbb846382c9966430f0434df8fca5,data/alzheimers/ModerateDemented/ab0a526b-ad55-4cf4-9499-7d98af84562f.jpg,test,dementia,dementia_ModerateDemented,"test,train"
c63807bdb11d7ef596ed9d05e07f7899915bbb846382c9966430f0434df8fca5,data/alzheimers/ModerateDemented/25eb1c9a-f24d-43df-8e92-d6441ce3ccc1.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c63807bdb11d7ef596ed9d05e07f7899915bbb846382c9966430f0434df8fca5,data/alzheimers/ModerateDemented/450edd44-4e95-4c2e-93bd-d4548c2bdc02.jpg,train,dementia,dementia_ModerateDemented,"test,train"
c63807bdb11d7ef596ed9d05e07f7899915bbb846382c9966430f0434df8fca5,data/alzheimers/ModerateDemented/a5180a47-8728-40d4-8805-96a45749d86c.jpg,train,dementia,dementia_ModerateDemented,"test,train"
bcb1b3caf717e7ba1304fcf1d2889bd2db584d5320bba59bd25971f3f8561c2c,data/alzheimers/ModerateDemented/b17f8300-8c51-4458-95f3-200132446780.jpg,test,dementia,dementia_ModerateDemented,"test,train"
bcb1b3caf717e7ba1304fcf1d2889bd2db584d5320bba59bd25971f3f8561c2c,data/alzheimers/ModerateDemented/5eb672e8-e914-40f6-acc1-8b9f396647f7.jpg,train,dementia,dementia_ModerateDemented,"test,train"
bcb1b3caf717e7ba1304fcf1d2889bd2db584d5320bba59bd25971f3f8561c2c,data/alzheimers/ModerateDemented/8bd32954-e81e-4d96-910f-87231c2c9209.jpg,train,dementia,dementia_ModerateDemented,"test,train"
bcb1b3caf717e7ba1304fcf1d2889bd2db584d5320bba59bd25971f3f8561c2c,data/alzheimers/ModerateDemented/b1651927-7647-4ea6-9c6b-57481bb9de30.jpg,train,dementia,dementia_ModerateDemented,"test,train"
bcb1b3caf717e7ba1304fcf1d2889bd2db584d5320bba59bd25971f3f8561c2c,data/alzheimers/ModerateDemented/d0b82aef-ae6e-436e-9582-246974b8e2bc.jpg,train,dementia,dementia_ModerateDemented,"test,train"
7ebf45a2da536cc01e050b955a2297eef4a64508393b17139f47560ad9d6e9aa,data/alzheimers/ModerateDemented/b491f29e-837b-4778-b55b-911591d3371a.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
7ebf45a2da536cc01e050b955a2297eef4a64508393b17139f47560ad9d6e9aa,data/alzheimers/ModerateDemented/12f598f5-11e4-4ca5-9c06-1082ff13d733.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
7ebf45a2da536cc01e050b955a2297eef4a64508393b17139f47560ad9d6e9aa,data/alzheimers/ModerateDemented/75bc5dfc-2134-43d8-ad0d-bab91ca8fb60.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
7ebf45a2da536cc01e050b955a2297eef4a64508393b17139f47560ad9d6e9aa,data/alzheimers/ModerateDemented/ac6deea1-fe07-4146-a29b-b1c076d51d76.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
7ebf45a2da536cc01e050b955a2297eef4a64508393b17139f47560ad9d6e9aa,data/alzheimers/ModerateDemented/0c104434-c62e-41bc-9c37-dacf9c258e00.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
24f8c2305bcd42862b0de9cdaab0a636f1e35021671d637c41b7dae1c88d35c5,data/alzheimers/ModerateDemented/c5ab1eb0-e2b8-410d-b010-5951593a4e49.jpg,test,dementia,dementia_ModerateDemented,"test,train"
24f8c2305bcd42862b0de9cdaab0a636f1e35021671d637c41b7dae1c88d35c5,data/alzheimers/ModerateDemented/408c5424-ce3b-468b-9d72-e15cde4ec6c6.jpg,train,dementia,dementia_ModerateDemented,"test,train"
ee9f06906403a293bcb4a90f78d283fb73a4f350cd30459d9d6bb6378802ea21,data/alzheimers/ModerateDemented/dd0c2dc4-9623-40ea-93e5-0c406f8281e8.jpg,test,dementia,dementia_ModerateDemented,"test,train"
ee9f06906403a293bcb4a90f78d283fb73a4f350cd30459d9d6bb6378802ea21,data/alzheimers/ModerateDemented/f1c65490-91aa-4777-a4f6-e686d5f3d3bf.jpg,train,dementia,dementia_ModerateDemented,"test,train"
46905878b92ba1c1a400ac2cf6e12e141bb9743a90a9fa42194eb12021f6eedd,data/alzheimers/ModerateDemented/ebcea909-3b44-43b7-b053-aee46c5e03f3.jpg,test,dementia,dementia_ModerateDemented,"test,train"
46905878b92ba1c1a400ac2cf6e12e141bb9743a90a9fa42194eb12021f6eedd,data/alzheimers/ModerateDemented/01d1cf2d-9d6d-4901-80a1-06c7ec66b53f.jpg,train,dementia,dementia_ModerateDemented,"test,train"
46905878b92ba1c1a400ac2cf6e12e141bb9743a90a9fa42194eb12021f6eedd,data/alzheimers/ModerateDemented/0fdd7984-409b-4069-960d-fb433b5d2b4b.jpg,train,dementia,dementia_ModerateDemented,"test,train"
46905878b92ba1c1a400ac2cf6e12e141bb9743a90a9fa42194eb12021f6eedd,data/alzheimers/ModerateDemented/22e70d7a-c63d-4677-9064-23ffe521b890.jpg,train,dementia,dementia_ModerateDemented,"test,train"
46905878b92ba1c1a400ac2cf6e12e141bb9743a90a9fa42194eb12021f6eedd,data/alzheimers/ModerateDemented/a826e29a-01e8-4068-995c-f00e93d4886f.jpg,train,dementia,dementia_ModerateDemented,"test,train"
09f34b1920f798eaaad9e562746086e0f8c0cd67d0a66c6b62967d165a2202d3,data/alzheimers/ModerateDemented/ee23c2e3-dd93-4172-b196-4a241d7d8e7f.jpg,test,dementia,dementia_ModerateDemented,"test,train"
09f34b1920f798eaaad9e562746086e0f8c0cd67d0a66c6b62967d165a2202d3,data/alzheimers/ModerateDemented/b2f5a3df-8613-42f6-b1f9-ce8487824a7e.jpg,train,dementia,dementia_ModerateDemented,"test,train"
09f34b1920f798eaaad9e562746086e0f8c0cd67d0a66c6b62967d165a2202d3,data/alzheimers/ModerateDemented/b4ff58ed-f104-4c70-893d-497513b42a27.jpg,train,dementia,dementia_ModerateDemented,"test,train"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/fc2176df-68f3-486d-a803-63cf7aaac974.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/51367d68-ef89-457e-8bb1-67ec403ddb96.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/88f278e7-83e5-434b-a5c4-96ec2173d7e6.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/96f8680b-2a2f-4073-b865-1024920d97a7.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/49180a93-ef46-4827-8e75-8485fd3f8ca5.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/783baade-8346-4e01-b191-650ab58cd692.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
11cfaca38810e851854d77910a836d5ff5362aa781722bf1b90bc8dfe324b893,data/alzheimers/ModerateDemented/f4bf8e66-14f5-47cf-b176-0cf271f27fd8.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
6256c52bc6e65c2b26cf152c1360c39ad0adb1d9619906ff4b92827734ecc393,data/alzheimers/NonDemented/0edeff6a-d95a-4551-ab80-49bf9775abaf.jpg,test,dementia,dementia_NonDemented,"test,train"
6256c52bc6e65c2b26cf152c1360c39ad0adb1d9619906ff4b92827734ecc393,data/alzheimers/NonDemented/62191e9a-bb27-49d6-bce0-8c29717caa4e.jpg,train,dementia,dementia_NonDemented,"test,train"
c7620b6382f319b75d73333c4907ae410f4120e6193105c090a2c619e9b6b4ee,data/alzheimers/NonDemented/c0c261c4-33f2-4fbf-94c7-40c29bfe7af4.jpg,test,dementia,dementia_NonDemented,"test,train"
c7620b6382f319b75d73333c4907ae410f4120e6193105c090a2c619e9b6b4ee,data/alzheimers/NonDemented/69061e34-134d-4f8a-80da-b3a9d33ed58a.jpg,train,dementia,dementia_NonDemented,"test,train"
4c09c5d68bd30cd81be9457b8818a1fb05b3cf518300e910217ae46b2aceca43,data/alzheimers/NonDemented/df708f00-86a3-4433-af3d-0a3e69603c4c.jpg,test,dementia,dementia_NonDemented,"test,train"
4c09c5d68bd30cd81be9457b8818a1fb05b3cf518300e910217ae46b2aceca43,data/alzheimers/NonDemented/f82d7725-c319-4abf-b900-8d0f7d224c3e.jpg,train,dementia,dementia_NonDemented,"test,train"
